ocean_distance_km,community_dissimilarity
572.374675043081,0.9813084112149533
572.374675043081,0.9448818897637795
671.6782822742958,0.9685863874345549
671.6782822742958,0.97
673.0924958366688,0.9823529411764705
672.6782822742958,0.9753086419753086
671.6782822742958,0.9730639730639731
664.7077195258187,0.9622641509433962
664.7077195258187,0.967032967032967
665.7077195258187,0.9405940594059405
666.1219330881918,0.974025974025974
667.1219330881918,0.9603174603174603
691.7077195258182,0.9738562091503268
691.7077195258182,0.9794871794871794
691.7077195258182,0.9761904761904762
691.7077195258182,0.9695817490494296
692.1219330881913,0.9742489270386266
723.2569260369885,1
723.2569260369885,1
723.2569260369885,1
723.2569260369885,1
699.77164466275,1
699.77164466275,1
699.77164466275,1
694.1564209736002,0.9495798319327731
694.1564209736002,0.9238095238095239
694.1564209736002,0.9644128113879004
694.1564209736002,0.9523809523809523
694.1564209736002,0.9581151832460733
561.8549057834349,0.9871794871794872
561.8549057834349,0.9523809523809523
561.4406922210618,0.978021978021978
561.4406922210618,0.9877300613496932
561.4406922210618,0.9878787878787879
545.5117600329277,0.9685863874345549
546.5117600329277,0.9583333333333334
546.5117600329277,0.9666666666666667
545.5117600329277,0.963302752293578
545.5117600329277,0.9696969696969697
469.08535316173624,0.9861111111111112
469.08535316173624,0.9863013698630136
469.08535316173624,1
469.08535316173624,0.9807692307692307
470.08535316173624,0.9897959183673469
403.32799384885635,1
404.5706345359756,1
404.9848480983487,1
406.57063453597556,1
404.74220741122946,0.9818181818181818
238.94826817189116,0.9844961240310077
238.53405460951805,0.9830508474576272
237.53405460951805,0.9831932773109243
237.11984104714497,1
237.11984104714497,1
1,0.37748344370860926
130.92388155425124,0.9787234042553191
131.92388155425124,0.9682539682539683
131.92388155425124,0.96529284164859
132.33809511662434,0.9736842105263158
133.33809511662434,0.9829059829059829
139.75230867899745,0.9933774834437086
138.33809511662434,0.993006993006993
138.33809511662434,0.9931740614334471
