sample_1,sample_2,distance,pair_id,original_sample_id_1,habitat_1,coast_1,site_1,latitude_1,longitude_1,original_sample_id_2,habitat_2,coast_2,site_2,latitude_2,longitude_2,same_habitat,same_coast,same_site,pair_category
S29,S54,0.9593342942234446,S29__S54,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,54,Seagrass,East,ManSeG_Paka,4.648234,103.435003,TRUE,TRUE,FALSE,Same habitat / same coast
S29,S55,0.9657426331079864,S29__S55,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,55,Seagrass,East,ManSeG_Paka,4.644799,103.436867,TRUE,TRUE,FALSE,Same habitat / same coast
S29,S56,0.9458939526700186,S29__S56,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,56,Coral,West,Cor_Pulau_Intan,6.231933,99.71668,FALSE,FALSE,FALSE,Different habitat / different coast
S29,S57,0.953527566717817,S29__S57,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,57,Coral,West,Cor_Pulau_Intan,6.235042,99.713494,FALSE,FALSE,FALSE,Different habitat / different coast
S29,S58,0.9679478551015789,S29__S58,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,58,Coral,West,Cor_Pulau_Intan,6.241277,99.713092,FALSE,FALSE,FALSE,Different habitat / different coast
S29,S59,0.9622491740497704,S29__S59,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,59,Coral,West,Cor_Pulau_Intan,6.242925,99.71689,FALSE,FALSE,FALSE,Different habitat / different coast
S29,S60,0.9643243135002991,S29__S60,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,60,Coral,West,Cor_Pulau_Intan,6.239442,99.719555,FALSE,FALSE,FALSE,Different habitat / different coast
S29,S61,0.9565168000192933,S29__S61,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,61,Mangrove,West,Man_Selat_Nyior,6.217682,99.829402,FALSE,FALSE,FALSE,Different habitat / different coast
S29,S62,0.9503390391783585,S29__S62,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,62,Mangrove,West,Man_Selat_Nyior,6.220929,99.825029,FALSE,FALSE,FALSE,Different habitat / different coast
S29,S63,0.9552570045445128,S29__S63,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,63,Mangrove,West,Man_Selat_Nyior,6.224728,99.821968,FALSE,FALSE,FALSE,Different habitat / different coast
S29,S64,0.9609107101088797,S29__S64,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,64,Mangrove,West,Man_Selat_Nyior,6.228636,99.820188,FALSE,FALSE,FALSE,Different habitat / different coast
S29,S65,0.9613371604028397,S29__S65,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,65,Mangrove,West,Man_Selat_Nyior,6.235251,99.818035,FALSE,FALSE,FALSE,Different habitat / different coast
S29,S66,0.9318519651266344,S29__S66,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,66,Seagrass,West,SeG_Tanjung_Rhu,6.460722,99.827135,TRUE,FALSE,FALSE,Same habitat / different coast
S29,S67,0.9522221640535544,S29__S67,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,67,Seagrass,West,SeG_Tanjung_Rhu,6.460835,99.825327,TRUE,FALSE,FALSE,Same habitat / different coast
S29,S68,0.9580777384228837,S29__S68,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,68,Seagrass,West,SeG_Tanjung_Rhu,6.461043,99.823702,TRUE,FALSE,FALSE,Same habitat / different coast
S29,S69,0.9638386618061221,S29__S69,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,69,Seagrass,West,SeG_Tanjung_Rhu,6.461208,99.823448,TRUE,FALSE,FALSE,Same habitat / different coast
S29,S70,0.9536790113454935,S29__S70,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,70,Seagrass,West,SeG_Tanjung_Rhu,6.461547,99.819962,TRUE,FALSE,FALSE,Same habitat / different coast
S29,S71,0.922590689879504,S29__S71,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,71,Coral,East,Cor_Pulau_Redang,5.814393,103.009382,FALSE,TRUE,FALSE,Different habitat / same coast
S29,S73,0.9809668194948312,S29__S73,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,73,Coral,East,Cor_Pulau_Redang,5.816677,103.007751,FALSE,TRUE,FALSE,Different habitat / same coast
S29,S74,0.7278224692354525,S29__S74,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,74,Coral,East,Cor_Pulau_Redang,5.816281,103.005989,FALSE,TRUE,FALSE,Different habitat / same coast
S29,S75,0.8164000343110195,S29__S75,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,75,Coral,East,Cor_Pulau_Redang,5.814536,103.006378,FALSE,TRUE,FALSE,Different habitat / same coast
S29,S77,0.7108330847640569,S29__S77,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,77,Coral,East,Cor_Pulau_Bidong,5.624215,103.056647,FALSE,TRUE,FALSE,Different habitat / same coast
S29,S78,0.7928584475164154,S29__S78,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,78,Coral,East,Cor_Pulau_Bidong,5.625977,103.057468,FALSE,TRUE,FALSE,Different habitat / same coast
S29,S80,0.7777410606256235,S29__S80,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,80,Coral,East,Cor_Pulau_Bidong,5.627685,103.059864,FALSE,TRUE,FALSE,Different habitat / same coast
S29,S81,0.9398811477943699,S29__S81,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,81,Mangrove,East,Man_Merang,5.527989,102.944516,FALSE,TRUE,FALSE,Different habitat / same coast
S29,S82,0.9610982502421699,S29__S82,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,82,Mangrove,East,Man_Merang,5.526065,102.943286,FALSE,TRUE,FALSE,Different habitat / same coast
S29,S83,0.950611082335573,S29__S83,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,83,Mangrove,East,Man_Merang,5.526248,102.941049,FALSE,TRUE,FALSE,Different habitat / same coast
S29,S84,0.9474713362207235,S29__S84,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,84,Mangrove,East,Man_Merang,5.528314,102.940522,FALSE,TRUE,FALSE,Different habitat / same coast
S29,S85,0.9313980177579237,S29__S85,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,85,Mangrove,East,Man_Merang,5.528731,102.938759,FALSE,TRUE,FALSE,Different habitat / same coast
S29,S86,0.9482598997987951,S29__S86,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,86,Mangrove,West,Man_Penaga,5.517253,100.364968,FALSE,FALSE,FALSE,Different habitat / different coast
S29,S87,0.9291637388691363,S29__S87,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,87,Mangrove,West,Man_Penaga,5.51815,100.366985,FALSE,FALSE,FALSE,Different habitat / different coast
S29,S88,0.9557247850717862,S29__S88,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,88,Mangrove,West,Man_Penaga,5.519453,100.369366,FALSE,FALSE,FALSE,Different habitat / different coast
S29,S89,0.9444196521681867,S29__S89,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,89,Mangrove,West,Man_Penaga,5.520585,100.371383,FALSE,FALSE,FALSE,Different habitat / different coast
S29,S90,0.9478514022021479,S29__S90,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,90,Mangrove,West,Man_Penaga,5.522977,100.372478,FALSE,FALSE,FALSE,Different habitat / different coast
S29,S91,0.9540699650422676,S29__S91,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,91,Seagrass,West,SeG_Pulau_Kezambo,5.363009,100.324704,TRUE,FALSE,FALSE,Same habitat / different coast
S29,S92,0.9405215777002289,S29__S92,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,92,Seagrass,West,SeG_Pulau_Kezambo,5.364814,100.324618,TRUE,FALSE,FALSE,Same habitat / different coast
S29,S93,0.9158917880113264,S29__S93,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,93,Seagrass,West,SeG_Pulau_Kezambo,5.365017,100.326968,TRUE,FALSE,FALSE,Same habitat / different coast
S29,S94,0.8820046610085884,S29__S94,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,94,Seagrass,West,SeG_Pulau_Kezambo,5.36303,100.327461,TRUE,FALSE,FALSE,Same habitat / different coast
S29,S95,0.9367930402908965,S29__S95,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,95,Seagrass,West,SeG_Pulau_Kezambo,5.361535,100.325841,TRUE,FALSE,FALSE,Same habitat / different coast
S29,S96,0.9473858396332123,S29__S96,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,96,Mangrove,West,Man_Kuala_Sepetang,4.78359,100.607457,FALSE,FALSE,FALSE,Different habitat / different coast
S29,S97,0.9532999848989125,S29__S97,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,97,Mangrove,West,Man_Kuala_Sepetang,4.787012,100.612692,FALSE,FALSE,FALSE,Different habitat / different coast
S29,S98,0.9622107110465296,S29__S98,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,98,Mangrove,West,Man_Kuala_Sepetang,4.788979,100.618615,FALSE,FALSE,FALSE,Different habitat / different coast
S29,S99,0.9430686408791397,S29__S99,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,99,Mangrove,West,Man_Kuala_Sepetang,4.791801,100.624022,FALSE,FALSE,FALSE,Different habitat / different coast
S29,S100,0.9332012235252846,S100__S29,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,100,Mangrove,West,Man_Kuala_Sepetang,4.797275,100.62634,FALSE,FALSE,FALSE,Different habitat / different coast
S29,S101,0.8397980325348349,S101__S29,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,101,Coral,West,Cor_Pulau_Pangkor,4.190014,100.572274,FALSE,FALSE,FALSE,Different habitat / different coast
S29,S102,0.8023260329703625,S102__S29,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,102,Coral,West,Cor_Pulau_Pangkor,4.187189,100.543949,FALSE,FALSE,FALSE,Different habitat / different coast
S29,S103,0.8004544046030191,S103__S29,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,103,Coral,West,Cor_Pulau_Pangkor,4.192025,100.537855,FALSE,FALSE,FALSE,Different habitat / different coast
S29,S104,0.8427779883828285,S104__S29,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,104,Coral,West,Cor_Pulau_Pangkor,4.203476,100.545476,FALSE,FALSE,FALSE,Different habitat / different coast
S29,S105,0.7178783383278371,S105__S29,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,105,Coral,West,Cor_Pulau_Pangkor,4.194839,100.559803,FALSE,FALSE,FALSE,Different habitat / different coast
S29,S106,0.9314992464765675,S106__S29,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,106,Mangrove,West,Man_Pulau_Ketam,3.024487,101.320359,FALSE,FALSE,FALSE,Different habitat / different coast
S29,S107,0.9122114169562952,S107__S29,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,107,Mangrove,West,Man_Pulau_Ketam,3.021921,101.326184,FALSE,FALSE,FALSE,Different habitat / different coast
S29,S108,0.923356778322472,S108__S29,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,108,Mangrove,West,Man_Pulau_Ketam,3.014735,101.325529,FALSE,FALSE,FALSE,Different habitat / different coast
S29,S109,0.8998586871451003,S109__S29,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,109,Mangrove,West,Man_Pulau_Ketam,3.016972,101.333548,FALSE,FALSE,FALSE,Different habitat / different coast
S29,S110,0.9152459637147035,S110__S29,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,110,Mangrove,West,Man_Pulau_Ketam,3.01341,101.336968,FALSE,FALSE,FALSE,Different habitat / different coast
S30,S31,0.5069271834894432,S30__S31,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,31,Coral,East,Cor_Pulau_Tinggi,2.312019,104.091371,FALSE,TRUE,FALSE,Different habitat / same coast
S30,S32,0.39879503369623426,S30__S32,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,32,Coral,East,Cor_Pulau_Tinggi,2.309456,104.09154,FALSE,TRUE,FALSE,Different habitat / same coast
S30,S33,0.47824863163308334,S30__S33,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,33,Coral,East,Cor_Pulau_Tinggi,2.302878,104.092553,FALSE,TRUE,FALSE,Different habitat / same coast
S30,S34,0.4726208715399818,S30__S34,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,34,Coral,East,Cor_Pulau_Tinggi,2.303181,104.092958,FALSE,TRUE,FALSE,Different habitat / same coast
S30,S35,0.6411638872269751,S30__S35,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,35,Coral,East,Cor_Pulau_Tinggi,2.301022,104.093701,FALSE,TRUE,FALSE,Different habitat / same coast
S30,S36,0.972279274771854,S30__S36,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,36,Mangrove,East,Man_Nenasi,3.109037,103.443207,FALSE,TRUE,FALSE,Different habitat / same coast
S30,S37,0.9892581659909826,S30__S37,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,37,Mangrove,East,Man_Nenasi,3.101512,103.446143,FALSE,TRUE,FALSE,Different habitat / same coast
S30,S38,0.9892098246391361,S30__S38,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,38,Mangrove,East,Man_Nenasi,3.094182,103.442717,FALSE,TRUE,FALSE,Different habitat / same coast
S30,S39,0.9900251309983106,S30__S39,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,39,Mangrove,East,Man_Nenasi,3.087342,103.44027,FALSE,TRUE,FALSE,Different habitat / same coast
S30,S40,0.9312076808419896,S30__S40,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,40,Mangrove,East,Man_Nenasi,3.078358,103.442128,FALSE,TRUE,FALSE,Different habitat / same coast
S30,S41,0.635439344848727,S30__S41,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,41,Coral,East,Cor_Pulau_Ular,4.053491,103.404452,FALSE,TRUE,FALSE,Different habitat / same coast
S30,S42,0.7113386477207758,S30__S42,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,42,Coral,East,Cor_Pulau_Ular,4.054416,103.409527,FALSE,TRUE,FALSE,Different habitat / same coast
S30,S43,0.48120152424430085,S30__S43,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,43,Coral,East,Cor_Pulau_Ular,4.057277,103.409519,FALSE,TRUE,FALSE,Different habitat / same coast
S30,S44,0.7011747870672409,S30__S44,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,44,Coral,East,Cor_Pulau_Ular,4.058469,103.407966,FALSE,TRUE,FALSE,Different habitat / same coast
S30,S45,0.5923561048753148,S30__S45,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,45,Coral,East,Cor_Pulau_Ular,4.05599,103.405705,FALSE,TRUE,FALSE,Different habitat / same coast
S30,S46,0.8797662535977203,S30__S46,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,46,Mangrove,East,Man_Sungai_Ular,4.04739,103.39389,FALSE,TRUE,FALSE,Different habitat / same coast
S30,S47,0.9008261731474014,S30__S47,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,47,Mangrove,East,Man_Sungai_Ular,4.047681,103.395217,FALSE,TRUE,FALSE,Different habitat / same coast
S30,S48,0.8623281461849306,S30__S48,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,48,Mangrove,East,Man_Sungai_Ular,4.048489,103.395758,FALSE,TRUE,FALSE,Different habitat / same coast
S30,S49,0.8819683447002546,S30__S49,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,49,Mangrove,East,Man_Sungai_Ular,4.04984,103.395527,FALSE,TRUE,FALSE,Different habitat / same coast
S30,S50,0.8081280415896813,S30__S50,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,50,Mangrove,East,Man_Sungai_Ular,4.050552,103.395166,FALSE,TRUE,FALSE,Different habitat / same coast
S30,S51,0.7701808235697314,S30__S51,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,51,Seagrass,East,ManSeG_Paka,4.657741,103.438562,TRUE,TRUE,FALSE,Same habitat / same coast
S30,S52,0.7741110096837462,S30__S52,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,52,Seagrass,East,ManSeG_Paka,4.656438,103.436615,TRUE,TRUE,FALSE,Same habitat / same coast
S30,S53,0.8381773592654799,S30__S53,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,53,Seagrass,East,ManSeG_Paka,4.653916,103.433807,TRUE,TRUE,FALSE,Same habitat / same coast
S30,S54,0.793599318294669,S30__S54,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,54,Seagrass,East,ManSeG_Paka,4.648234,103.435003,TRUE,TRUE,FALSE,Same habitat / same coast
S30,S55,0.8383177996496275,S30__S55,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,55,Seagrass,East,ManSeG_Paka,4.644799,103.436867,TRUE,TRUE,FALSE,Same habitat / same coast
S30,S56,0.7447633847419607,S30__S56,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,56,Coral,West,Cor_Pulau_Intan,6.231933,99.71668,FALSE,FALSE,FALSE,Different habitat / different coast
S30,S57,0.7882334803587135,S30__S57,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,57,Coral,West,Cor_Pulau_Intan,6.235042,99.713494,FALSE,FALSE,FALSE,Different habitat / different coast
S30,S58,0.8167782725958537,S30__S58,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,58,Coral,West,Cor_Pulau_Intan,6.241277,99.713092,FALSE,FALSE,FALSE,Different habitat / different coast
S30,S59,0.8055016523589568,S30__S59,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,59,Coral,West,Cor_Pulau_Intan,6.242925,99.71689,FALSE,FALSE,FALSE,Different habitat / different coast
S30,S60,0.8528829817558747,S30__S60,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,60,Coral,West,Cor_Pulau_Intan,6.239442,99.719555,FALSE,FALSE,FALSE,Different habitat / different coast
S30,S61,0.8193868819713667,S30__S61,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,61,Mangrove,West,Man_Selat_Nyior,6.217682,99.829402,FALSE,FALSE,FALSE,Different habitat / different coast
S30,S62,0.8319303742031974,S30__S62,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,62,Mangrove,West,Man_Selat_Nyior,6.220929,99.825029,FALSE,FALSE,FALSE,Different habitat / different coast
S30,S63,0.870900150094833,S30__S63,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,63,Mangrove,West,Man_Selat_Nyior,6.224728,99.821968,FALSE,FALSE,FALSE,Different habitat / different coast
S30,S64,0.826177057352587,S30__S64,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,64,Mangrove,West,Man_Selat_Nyior,6.228636,99.820188,FALSE,FALSE,FALSE,Different habitat / different coast
S30,S65,0.8313837217813063,S30__S65,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,65,Mangrove,West,Man_Selat_Nyior,6.235251,99.818035,FALSE,FALSE,FALSE,Different habitat / different coast
S30,S66,0.7864434781087914,S30__S66,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,66,Seagrass,West,SeG_Tanjung_Rhu,6.460722,99.827135,TRUE,FALSE,FALSE,Same habitat / different coast
S30,S67,0.7864770569022362,S30__S67,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,67,Seagrass,West,SeG_Tanjung_Rhu,6.460835,99.825327,TRUE,FALSE,FALSE,Same habitat / different coast
S30,S68,0.8273921333899005,S30__S68,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,68,Seagrass,West,SeG_Tanjung_Rhu,6.461043,99.823702,TRUE,FALSE,FALSE,Same habitat / different coast
S30,S69,0.8655939758797809,S30__S69,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,69,Seagrass,West,SeG_Tanjung_Rhu,6.461208,99.823448,TRUE,FALSE,FALSE,Same habitat / different coast
S30,S70,0.8171255605217139,S30__S70,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,70,Seagrass,West,SeG_Tanjung_Rhu,6.461547,99.819962,TRUE,FALSE,FALSE,Same habitat / different coast
S30,S71,0.8252090803323751,S30__S71,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,71,Coral,East,Cor_Pulau_Redang,5.814393,103.009382,FALSE,TRUE,FALSE,Different habitat / same coast
S30,S73,0.9374671090712757,S30__S73,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,73,Coral,East,Cor_Pulau_Redang,5.816677,103.007751,FALSE,TRUE,FALSE,Different habitat / same coast
S30,S74,0.7623208141476605,S30__S74,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,74,Coral,East,Cor_Pulau_Redang,5.816281,103.005989,FALSE,TRUE,FALSE,Different habitat / same coast
S30,S75,0.7199702600728123,S30__S75,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,75,Coral,East,Cor_Pulau_Redang,5.814536,103.006378,FALSE,TRUE,FALSE,Different habitat / same coast
S30,S77,0.6278396417839524,S30__S77,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,77,Coral,East,Cor_Pulau_Bidong,5.624215,103.056647,FALSE,TRUE,FALSE,Different habitat / same coast
S30,S78,0.6688303846362527,S30__S78,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,78,Coral,East,Cor_Pulau_Bidong,5.625977,103.057468,FALSE,TRUE,FALSE,Different habitat / same coast
S30,S80,0.6963722622114632,S30__S80,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,80,Coral,East,Cor_Pulau_Bidong,5.627685,103.059864,FALSE,TRUE,FALSE,Different habitat / same coast
S30,S81,0.8242693117199619,S30__S81,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,81,Mangrove,East,Man_Merang,5.527989,102.944516,FALSE,TRUE,FALSE,Different habitat / same coast
S30,S82,0.8816521144158503,S30__S82,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,82,Mangrove,East,Man_Merang,5.526065,102.943286,FALSE,TRUE,FALSE,Different habitat / same coast
S30,S83,0.851904436003609,S30__S83,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,83,Mangrove,East,Man_Merang,5.526248,102.941049,FALSE,TRUE,FALSE,Different habitat / same coast
S30,S84,0.8463173745037347,S30__S84,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,84,Mangrove,East,Man_Merang,5.528314,102.940522,FALSE,TRUE,FALSE,Different habitat / same coast
S30,S85,0.822198347605355,S30__S85,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,85,Mangrove,East,Man_Merang,5.528731,102.938759,FALSE,TRUE,FALSE,Different habitat / same coast
S30,S86,0.8679783039682936,S30__S86,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,86,Mangrove,West,Man_Penaga,5.517253,100.364968,FALSE,FALSE,FALSE,Different habitat / different coast
S30,S87,0.8590797193592947,S30__S87,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,87,Mangrove,West,Man_Penaga,5.51815,100.366985,FALSE,FALSE,FALSE,Different habitat / different coast
S30,S88,0.9236322376379019,S30__S88,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,88,Mangrove,West,Man_Penaga,5.519453,100.369366,FALSE,FALSE,FALSE,Different habitat / different coast
S30,S89,0.8967240206624062,S30__S89,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,89,Mangrove,West,Man_Penaga,5.520585,100.371383,FALSE,FALSE,FALSE,Different habitat / different coast
S30,S90,0.931139302273221,S30__S90,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,90,Mangrove,West,Man_Penaga,5.522977,100.372478,FALSE,FALSE,FALSE,Different habitat / different coast
S30,S91,0.7949503772809369,S30__S91,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,91,Seagrass,West,SeG_Pulau_Kezambo,5.363009,100.324704,TRUE,FALSE,FALSE,Same habitat / different coast
S30,S92,0.7783153454492787,S30__S92,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,92,Seagrass,West,SeG_Pulau_Kezambo,5.364814,100.324618,TRUE,FALSE,FALSE,Same habitat / different coast
S30,S93,0.7907882773373552,S30__S93,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,93,Seagrass,West,SeG_Pulau_Kezambo,5.365017,100.326968,TRUE,FALSE,FALSE,Same habitat / different coast
S30,S94,0.7400523613557117,S30__S94,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,94,Seagrass,West,SeG_Pulau_Kezambo,5.36303,100.327461,TRUE,FALSE,FALSE,Same habitat / different coast
S30,S95,0.7980276653315065,S30__S95,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,95,Seagrass,West,SeG_Pulau_Kezambo,5.361535,100.325841,TRUE,FALSE,FALSE,Same habitat / different coast
S30,S96,0.8938183771909709,S30__S96,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,96,Mangrove,West,Man_Kuala_Sepetang,4.78359,100.607457,FALSE,FALSE,FALSE,Different habitat / different coast
S30,S97,0.8604289523685841,S30__S97,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,97,Mangrove,West,Man_Kuala_Sepetang,4.787012,100.612692,FALSE,FALSE,FALSE,Different habitat / different coast
S30,S98,0.8802584301655705,S30__S98,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,98,Mangrove,West,Man_Kuala_Sepetang,4.788979,100.618615,FALSE,FALSE,FALSE,Different habitat / different coast
S30,S99,0.8974082504557147,S30__S99,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,99,Mangrove,West,Man_Kuala_Sepetang,4.791801,100.624022,FALSE,FALSE,FALSE,Different habitat / different coast
S30,S100,0.9015432732744948,S100__S30,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,100,Mangrove,West,Man_Kuala_Sepetang,4.797275,100.62634,FALSE,FALSE,FALSE,Different habitat / different coast
S30,S101,0.7618666001017712,S101__S30,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,101,Coral,West,Cor_Pulau_Pangkor,4.190014,100.572274,FALSE,FALSE,FALSE,Different habitat / different coast
S30,S102,0.7664241727380905,S102__S30,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,102,Coral,West,Cor_Pulau_Pangkor,4.187189,100.543949,FALSE,FALSE,FALSE,Different habitat / different coast
S30,S103,0.8045666975409661,S103__S30,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,103,Coral,West,Cor_Pulau_Pangkor,4.192025,100.537855,FALSE,FALSE,FALSE,Different habitat / different coast
S30,S104,0.6930589691242774,S104__S30,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,104,Coral,West,Cor_Pulau_Pangkor,4.203476,100.545476,FALSE,FALSE,FALSE,Different habitat / different coast
S30,S105,0.6178877390057487,S105__S30,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,105,Coral,West,Cor_Pulau_Pangkor,4.194839,100.559803,FALSE,FALSE,FALSE,Different habitat / different coast
