sample_1,sample_2,distance,pair_id,original_sample_id_1,habitat_1,coast_1,site_1,latitude_1,longitude_1,original_sample_id_2,habitat_2,coast_2,site_2,latitude_2,longitude_2,same_habitat,same_coast,same_site,pair_category,contrast_group
S18,S97,0.6715187669476662,S18__S97,18,Coral,West,Cor_ PB_PP,2.414291,101.892398,97,Mangrove,West,Man_Kuala_Sepetang,4.787012,100.612692,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S18,S98,0.6365894485418907,S18__S98,18,Coral,West,Cor_ PB_PP,2.414291,101.892398,98,Mangrove,West,Man_Kuala_Sepetang,4.788979,100.618615,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S18,S99,0.6349068910455767,S18__S99,18,Coral,West,Cor_ PB_PP,2.414291,101.892398,99,Mangrove,West,Man_Kuala_Sepetang,4.791801,100.624022,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S18,S100,0.6729464798890203,S100__S18,18,Coral,West,Cor_ PB_PP,2.414291,101.892398,100,Mangrove,West,Man_Kuala_Sepetang,4.797275,100.62634,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S18,S106,0.5551295256897599,S106__S18,18,Coral,West,Cor_ PB_PP,2.414291,101.892398,106,Mangrove,West,Man_Pulau_Ketam,3.024487,101.320359,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S18,S107,0.5341864985124046,S107__S18,18,Coral,West,Cor_ PB_PP,2.414291,101.892398,107,Mangrove,West,Man_Pulau_Ketam,3.021921,101.326184,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S18,S108,0.44730954455119193,S108__S18,18,Coral,West,Cor_ PB_PP,2.414291,101.892398,108,Mangrove,West,Man_Pulau_Ketam,3.014735,101.325529,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S18,S109,0.5680214539641465,S109__S18,18,Coral,West,Cor_ PB_PP,2.414291,101.892398,109,Mangrove,West,Man_Pulau_Ketam,3.016972,101.333548,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S18,S110,0.4520771916115514,S110__S18,18,Coral,West,Cor_ PB_PP,2.414291,101.892398,110,Mangrove,West,Man_Pulau_Ketam,3.01341,101.336968,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S19,S31,0.42825958878968745,S19__S31,19,Coral,West,Cor_ PB_PP,2.413761,101.895526,31,Coral,East,Cor_Pulau_Tinggi,2.312019,104.091371,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S19,S32,0.5570847005613951,S19__S32,19,Coral,West,Cor_ PB_PP,2.413761,101.895526,32,Coral,East,Cor_Pulau_Tinggi,2.309456,104.09154,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S19,S33,0.5336420748706732,S19__S33,19,Coral,West,Cor_ PB_PP,2.413761,101.895526,33,Coral,East,Cor_Pulau_Tinggi,2.302878,104.092553,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S19,S34,0.5272772121419559,S19__S34,19,Coral,West,Cor_ PB_PP,2.413761,101.895526,34,Coral,East,Cor_Pulau_Tinggi,2.303181,104.092958,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S19,S35,0.4470147088347386,S19__S35,19,Coral,West,Cor_ PB_PP,2.413761,101.895526,35,Coral,East,Cor_Pulau_Tinggi,2.301022,104.093701,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S19,S41,0.5220186424813806,S19__S41,19,Coral,West,Cor_ PB_PP,2.413761,101.895526,41,Coral,East,Cor_Pulau_Ular,4.053491,103.404452,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S19,S42,0.45766355580989004,S19__S42,19,Coral,West,Cor_ PB_PP,2.413761,101.895526,42,Coral,East,Cor_Pulau_Ular,4.054416,103.409527,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S19,S43,0.531019459393742,S19__S43,19,Coral,West,Cor_ PB_PP,2.413761,101.895526,43,Coral,East,Cor_Pulau_Ular,4.057277,103.409519,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S19,S44,0.43727133481293634,S19__S44,19,Coral,West,Cor_ PB_PP,2.413761,101.895526,44,Coral,East,Cor_Pulau_Ular,4.058469,103.407966,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S19,S45,0.46541634066716697,S19__S45,19,Coral,West,Cor_ PB_PP,2.413761,101.895526,45,Coral,East,Cor_Pulau_Ular,4.05599,103.405705,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S19,S61,0.3836426014370837,S19__S61,19,Coral,West,Cor_ PB_PP,2.413761,101.895526,61,Mangrove,West,Man_Selat_Nyior,6.217682,99.829402,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S19,S62,0.4356901242109674,S19__S62,19,Coral,West,Cor_ PB_PP,2.413761,101.895526,62,Mangrove,West,Man_Selat_Nyior,6.220929,99.825029,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S19,S63,0.4207753743926353,S19__S63,19,Coral,West,Cor_ PB_PP,2.413761,101.895526,63,Mangrove,West,Man_Selat_Nyior,6.224728,99.821968,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S19,S64,0.46112857039521327,S19__S64,19,Coral,West,Cor_ PB_PP,2.413761,101.895526,64,Mangrove,West,Man_Selat_Nyior,6.228636,99.820188,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S19,S65,0.4537751939826668,S19__S65,19,Coral,West,Cor_ PB_PP,2.413761,101.895526,65,Mangrove,West,Man_Selat_Nyior,6.235251,99.818035,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S19,S66,0.44004085339308086,S19__S66,19,Coral,West,Cor_ PB_PP,2.413761,101.895526,66,Seagrass,West,SeG_Tanjung_Rhu,6.460722,99.827135,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S19,S67,0.4084006343344067,S19__S67,19,Coral,West,Cor_ PB_PP,2.413761,101.895526,67,Seagrass,West,SeG_Tanjung_Rhu,6.460835,99.825327,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S19,S68,0.40727329831601083,S19__S68,19,Coral,West,Cor_ PB_PP,2.413761,101.895526,68,Seagrass,West,SeG_Tanjung_Rhu,6.461043,99.823702,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S19,S69,0.3794682339722874,S19__S69,19,Coral,West,Cor_ PB_PP,2.413761,101.895526,69,Seagrass,West,SeG_Tanjung_Rhu,6.461208,99.823448,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S19,S70,0.4087953408052056,S19__S70,19,Coral,West,Cor_ PB_PP,2.413761,101.895526,70,Seagrass,West,SeG_Tanjung_Rhu,6.461547,99.819962,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S19,S71,0.9659695365119868,S19__S71,19,Coral,West,Cor_ PB_PP,2.413761,101.895526,71,Coral,East,Cor_Pulau_Redang,5.814393,103.009382,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S19,S73,0.8253872827594773,S19__S73,19,Coral,West,Cor_ PB_PP,2.413761,101.895526,73,Coral,East,Cor_Pulau_Redang,5.816677,103.007751,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S19,S74,0.724345956523467,S19__S74,19,Coral,West,Cor_ PB_PP,2.413761,101.895526,74,Coral,East,Cor_Pulau_Redang,5.816281,103.005989,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S19,S75,0.7388748685643735,S19__S75,19,Coral,West,Cor_ PB_PP,2.413761,101.895526,75,Coral,East,Cor_Pulau_Redang,5.814536,103.006378,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S19,S77,0.5640899768753359,S19__S77,19,Coral,West,Cor_ PB_PP,2.413761,101.895526,77,Coral,East,Cor_Pulau_Bidong,5.624215,103.056647,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S19,S78,0.6060874509180622,S19__S78,19,Coral,West,Cor_ PB_PP,2.413761,101.895526,78,Coral,East,Cor_Pulau_Bidong,5.625977,103.057468,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S19,S80,0.6734852762955034,S19__S80,19,Coral,West,Cor_ PB_PP,2.413761,101.895526,80,Coral,East,Cor_Pulau_Bidong,5.627685,103.059864,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S19,S86,0.5545720162787384,S19__S86,19,Coral,West,Cor_ PB_PP,2.413761,101.895526,86,Mangrove,West,Man_Penaga,5.517253,100.364968,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S19,S87,0.5184252336605316,S19__S87,19,Coral,West,Cor_ PB_PP,2.413761,101.895526,87,Mangrove,West,Man_Penaga,5.51815,100.366985,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S19,S88,0.6728198790181391,S19__S88,19,Coral,West,Cor_ PB_PP,2.413761,101.895526,88,Mangrove,West,Man_Penaga,5.519453,100.369366,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S19,S89,0.7192352234758658,S19__S89,19,Coral,West,Cor_ PB_PP,2.413761,101.895526,89,Mangrove,West,Man_Penaga,5.520585,100.371383,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S19,S90,0.7691095387906803,S19__S90,19,Coral,West,Cor_ PB_PP,2.413761,101.895526,90,Mangrove,West,Man_Penaga,5.522977,100.372478,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S19,S91,0.40070662546991354,S19__S91,19,Coral,West,Cor_ PB_PP,2.413761,101.895526,91,Seagrass,West,SeG_Pulau_Kezambo,5.363009,100.324704,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S19,S92,0.3750167112669149,S19__S92,19,Coral,West,Cor_ PB_PP,2.413761,101.895526,92,Seagrass,West,SeG_Pulau_Kezambo,5.364814,100.324618,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S19,S93,0.37447820247964086,S19__S93,19,Coral,West,Cor_ PB_PP,2.413761,101.895526,93,Seagrass,West,SeG_Pulau_Kezambo,5.365017,100.326968,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S19,S94,0.4359894473364602,S19__S94,19,Coral,West,Cor_ PB_PP,2.413761,101.895526,94,Seagrass,West,SeG_Pulau_Kezambo,5.36303,100.327461,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S19,S95,0.39915243641960657,S19__S95,19,Coral,West,Cor_ PB_PP,2.413761,101.895526,95,Seagrass,West,SeG_Pulau_Kezambo,5.361535,100.325841,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S19,S96,0.6740915665529167,S19__S96,19,Coral,West,Cor_ PB_PP,2.413761,101.895526,96,Mangrove,West,Man_Kuala_Sepetang,4.78359,100.607457,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S19,S97,0.674218599393783,S19__S97,19,Coral,West,Cor_ PB_PP,2.413761,101.895526,97,Mangrove,West,Man_Kuala_Sepetang,4.787012,100.612692,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S19,S98,0.6261228258775592,S19__S98,19,Coral,West,Cor_ PB_PP,2.413761,101.895526,98,Mangrove,West,Man_Kuala_Sepetang,4.788979,100.618615,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S19,S99,0.6364394933776626,S19__S99,19,Coral,West,Cor_ PB_PP,2.413761,101.895526,99,Mangrove,West,Man_Kuala_Sepetang,4.791801,100.624022,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S19,S100,0.659538184928556,S100__S19,19,Coral,West,Cor_ PB_PP,2.413761,101.895526,100,Mangrove,West,Man_Kuala_Sepetang,4.797275,100.62634,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S19,S106,0.56553916728518006,S106__S19,19,Coral,West,Cor_ PB_PP,2.413761,101.895526,106,Mangrove,West,Man_Pulau_Ketam,3.024487,101.320359,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S19,S107,0.5398893000821341,S107__S19,19,Coral,West,Cor_ PB_PP,2.413761,101.895526,107,Mangrove,West,Man_Pulau_Ketam,3.021921,101.326184,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S19,S108,0.4376219102082198,S108__S19,19,Coral,West,Cor_ PB_PP,2.413761,101.895526,108,Mangrove,West,Man_Pulau_Ketam,3.014735,101.325529,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S19,S109,0.5775312505410835,S109__S19,19,Coral,West,Cor_ PB_PP,2.413761,101.895526,109,Mangrove,West,Man_Pulau_Ketam,3.016972,101.333548,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S19,S110,0.4380398382157708,S110__S19,19,Coral,West,Cor_ PB_PP,2.413761,101.895526,110,Mangrove,West,Man_Pulau_Ketam,3.01341,101.336968,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S20,S31,0.46733826946163426,S20__S31,20,Coral,West,Cor_ PB_PP,2.417129,101.883533,31,Coral,East,Cor_Pulau_Tinggi,2.312019,104.091371,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S20,S32,0.5951703855318838,S20__S32,20,Coral,West,Cor_ PB_PP,2.417129,101.883533,32,Coral,East,Cor_Pulau_Tinggi,2.309456,104.09154,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S20,S33,0.5749366073532138,S20__S33,20,Coral,West,Cor_ PB_PP,2.417129,101.883533,33,Coral,East,Cor_Pulau_Tinggi,2.302878,104.092553,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S20,S34,0.5621282340616498,S20__S34,20,Coral,West,Cor_ PB_PP,2.417129,101.883533,34,Coral,East,Cor_Pulau_Tinggi,2.303181,104.092958,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S20,S35,0.4513335850016576,S20__S35,20,Coral,West,Cor_ PB_PP,2.417129,101.883533,35,Coral,East,Cor_Pulau_Tinggi,2.301022,104.093701,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S20,S41,0.4962789499356314,S20__S41,20,Coral,West,Cor_ PB_PP,2.417129,101.883533,41,Coral,East,Cor_Pulau_Ular,4.053491,103.404452,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S20,S42,0.4391538157447061,S20__S42,20,Coral,West,Cor_ PB_PP,2.417129,101.883533,42,Coral,East,Cor_Pulau_Ular,4.054416,103.409527,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S20,S43,0.502049152182664,S20__S43,20,Coral,West,Cor_ PB_PP,2.417129,101.883533,43,Coral,East,Cor_Pulau_Ular,4.057277,103.409519,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S20,S44,0.4158051339508096,S20__S44,20,Coral,West,Cor_ PB_PP,2.417129,101.883533,44,Coral,East,Cor_Pulau_Ular,4.058469,103.407966,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S20,S45,0.438444893110997,S20__S45,20,Coral,West,Cor_ PB_PP,2.417129,101.883533,45,Coral,East,Cor_Pulau_Ular,4.05599,103.405705,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S20,S61,0.3895366292106215,S20__S61,20,Coral,West,Cor_ PB_PP,2.417129,101.883533,61,Mangrove,West,Man_Selat_Nyior,6.217682,99.829402,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S20,S62,0.4404609075614739,S20__S62,20,Coral,West,Cor_ PB_PP,2.417129,101.883533,62,Mangrove,West,Man_Selat_Nyior,6.220929,99.825029,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S20,S63,0.43071405747044766,S20__S63,20,Coral,West,Cor_ PB_PP,2.417129,101.883533,63,Mangrove,West,Man_Selat_Nyior,6.224728,99.821968,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S20,S64,0.4752106209889276,S20__S64,20,Coral,West,Cor_ PB_PP,2.417129,101.883533,64,Mangrove,West,Man_Selat_Nyior,6.228636,99.820188,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S20,S65,0.45744520148553497,S20__S65,20,Coral,West,Cor_ PB_PP,2.417129,101.883533,65,Mangrove,West,Man_Selat_Nyior,6.235251,99.818035,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S20,S66,0.43725801792163943,S20__S66,20,Coral,West,Cor_ PB_PP,2.417129,101.883533,66,Seagrass,West,SeG_Tanjung_Rhu,6.460722,99.827135,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S20,S67,0.41262917658720427,S20__S67,20,Coral,West,Cor_ PB_PP,2.417129,101.883533,67,Seagrass,West,SeG_Tanjung_Rhu,6.460835,99.825327,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S20,S68,0.4033306530828204,S20__S68,20,Coral,West,Cor_ PB_PP,2.417129,101.883533,68,Seagrass,West,SeG_Tanjung_Rhu,6.461043,99.823702,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S20,S69,0.3702627940345029,S20__S69,20,Coral,West,Cor_ PB_PP,2.417129,101.883533,69,Seagrass,West,SeG_Tanjung_Rhu,6.461208,99.823448,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S20,S70,0.42250900786187273,S20__S70,20,Coral,West,Cor_ PB_PP,2.417129,101.883533,70,Seagrass,West,SeG_Tanjung_Rhu,6.461547,99.819962,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S20,S71,0.9871021479131463,S20__S71,20,Coral,West,Cor_ PB_PP,2.417129,101.883533,71,Coral,East,Cor_Pulau_Redang,5.814393,103.009382,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S20,S73,0.8107250428839379,S20__S73,20,Coral,West,Cor_ PB_PP,2.417129,101.883533,73,Coral,East,Cor_Pulau_Redang,5.816677,103.007751,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S20,S74,0.6912201999091481,S20__S74,20,Coral,West,Cor_ PB_PP,2.417129,101.883533,74,Coral,East,Cor_Pulau_Redang,5.816281,103.005989,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S20,S75,0.714004793670304,S20__S75,20,Coral,West,Cor_ PB_PP,2.417129,101.883533,75,Coral,East,Cor_Pulau_Redang,5.814536,103.006378,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S20,S77,0.5718915828242094,S20__S77,20,Coral,West,Cor_ PB_PP,2.417129,101.883533,77,Coral,East,Cor_Pulau_Bidong,5.624215,103.056647,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S20,S78,0.6222058418802349,S20__S78,20,Coral,West,Cor_ PB_PP,2.417129,101.883533,78,Coral,East,Cor_Pulau_Bidong,5.625977,103.057468,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S20,S80,0.6627124447512632,S20__S80,20,Coral,West,Cor_ PB_PP,2.417129,101.883533,80,Coral,East,Cor_Pulau_Bidong,5.627685,103.059864,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S20,S86,0.5510133373988582,S20__S86,20,Coral,West,Cor_ PB_PP,2.417129,101.883533,86,Mangrove,West,Man_Penaga,5.517253,100.364968,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S20,S87,0.4907459982637983,S20__S87,20,Coral,West,Cor_ PB_PP,2.417129,101.883533,87,Mangrove,West,Man_Penaga,5.51815,100.366985,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S20,S88,0.645889134808607,S20__S88,20,Coral,West,Cor_ PB_PP,2.417129,101.883533,88,Mangrove,West,Man_Penaga,5.519453,100.369366,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S20,S89,0.699338453834102,S20__S89,20,Coral,West,Cor_ PB_PP,2.417129,101.883533,89,Mangrove,West,Man_Penaga,5.520585,100.371383,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S20,S90,0.7569359432560784,S20__S90,20,Coral,West,Cor_ PB_PP,2.417129,101.883533,90,Mangrove,West,Man_Penaga,5.522977,100.372478,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S20,S91,0.3598300193766716,S20__S91,20,Coral,West,Cor_ PB_PP,2.417129,101.883533,91,Seagrass,West,SeG_Pulau_Kezambo,5.363009,100.324704,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S20,S92,0.3357520389827644,S20__S92,20,Coral,West,Cor_ PB_PP,2.417129,101.883533,92,Seagrass,West,SeG_Pulau_Kezambo,5.364814,100.324618,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S20,S93,0.3549886902090192,S20__S93,20,Coral,West,Cor_ PB_PP,2.417129,101.883533,93,Seagrass,West,SeG_Pulau_Kezambo,5.365017,100.326968,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S20,S94,0.3980659779491383,S20__S94,20,Coral,West,Cor_ PB_PP,2.417129,101.883533,94,Seagrass,West,SeG_Pulau_Kezambo,5.36303,100.327461,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S20,S95,0.3480525108886107,S20__S95,20,Coral,West,Cor_ PB_PP,2.417129,101.883533,95,Seagrass,West,SeG_Pulau_Kezambo,5.361535,100.325841,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S20,S96,0.7019910508136961,S20__S96,20,Coral,West,Cor_ PB_PP,2.417129,101.883533,96,Mangrove,West,Man_Kuala_Sepetang,4.78359,100.607457,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S20,S97,0.7027789189733545,S20__S97,20,Coral,West,Cor_ PB_PP,2.417129,101.883533,97,Mangrove,West,Man_Kuala_Sepetang,4.787012,100.612692,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S20,S98,0.6507529689259146,S20__S98,20,Coral,West,Cor_ PB_PP,2.417129,101.883533,98,Mangrove,West,Man_Kuala_Sepetang,4.788979,100.618615,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S20,S99,0.6348485695921933,S20__S99,20,Coral,West,Cor_ PB_PP,2.417129,101.883533,99,Mangrove,West,Man_Kuala_Sepetang,4.791801,100.624022,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S20,S100,0.6527201404266872,S100__S20,20,Coral,West,Cor_ PB_PP,2.417129,101.883533,100,Mangrove,West,Man_Kuala_Sepetang,4.797275,100.62634,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S20,S106,0.5588296027016867,S106__S20,20,Coral,West,Cor_ PB_PP,2.417129,101.883533,106,Mangrove,West,Man_Pulau_Ketam,3.024487,101.320359,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S20,S107,0.5436708167176633,S107__S20,20,Coral,West,Cor_ PB_PP,2.417129,101.883533,107,Mangrove,West,Man_Pulau_Ketam,3.021921,101.326184,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S20,S108,0.4474507818416104,S108__S20,20,Coral,West,Cor_ PB_PP,2.417129,101.883533,108,Mangrove,West,Man_Pulau_Ketam,3.014735,101.325529,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S20,S109,0.5728551003405633,S109__S20,20,Coral,West,Cor_ PB_PP,2.417129,101.883533,109,Mangrove,West,Man_Pulau_Ketam,3.016972,101.333548,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S20,S110,0.43517420013641117,S110__S20,20,Coral,West,Cor_ PB_PP,2.417129,101.883533,110,Mangrove,West,Man_Pulau_Ketam,3.01341,101.336968,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S21,S26,0.5361166230892075,S21__S26,21,Mangrove,East,Man_Pulau_Tinggi,2.287462,104.109177,26,Seagrass,East,SeG_PulauTinggi,2.280441,104.113867,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S21,S27,0.4264534058225388,S21__S27,21,Mangrove,East,Man_Pulau_Tinggi,2.287462,104.109177,27,Seagrass,East,SeG_PulauTinggi,2.279617,104.11021,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S21,S28,0.4179007102324445,S21__S28,21,Mangrove,East,Man_Pulau_Tinggi,2.287462,104.109177,28,Seagrass,East,SeG_PulauTinggi,2.282247,104.106545,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S21,S29,0.326011707388871,S21__S29,21,Mangrove,East,Man_Pulau_Tinggi,2.287462,104.109177,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S21,S30,0.4395467593906899,S21__S30,21,Mangrove,East,Man_Pulau_Tinggi,2.287462,104.109177,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S21,S31,0.528362677040326,S21__S31,21,Mangrove,East,Man_Pulau_Tinggi,2.287462,104.109177,31,Coral,East,Cor_Pulau_Tinggi,2.312019,104.091371,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S21,S32,0.48539934996112666,S21__S32,21,Mangrove,East,Man_Pulau_Tinggi,2.287462,104.109177,32,Coral,East,Cor_Pulau_Tinggi,2.309456,104.09154,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S21,S33,0.56083679244233,S21__S33,21,Mangrove,East,Man_Pulau_Tinggi,2.287462,104.109177,33,Coral,East,Cor_Pulau_Tinggi,2.302878,104.092553,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S21,S34,0.32139207660443553,S21__S34,21,Mangrove,East,Man_Pulau_Tinggi,2.287462,104.109177,34,Coral,East,Cor_Pulau_Tinggi,2.303181,104.092958,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S21,S35,0.4079363965895538,S21__S35,21,Mangrove,East,Man_Pulau_Tinggi,2.287462,104.109177,35,Coral,East,Cor_Pulau_Tinggi,2.301022,104.093701,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S21,S41,0.8392983916939745,S21__S41,21,Mangrove,East,Man_Pulau_Tinggi,2.287462,104.109177,41,Coral,East,Cor_Pulau_Ular,4.053491,103.404452,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S21,S42,0.8488450285264916,S21__S42,21,Mangrove,East,Man_Pulau_Tinggi,2.287462,104.109177,42,Coral,East,Cor_Pulau_Ular,4.054416,103.409527,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
